logfit;norm inten;linear fit;norm inten
2395,471682;0,376634023;2390,010944;0,376634023
2417,900696;0,265720424;2413,476174;0,265720424
2440,086367;0,184159251;2436,807317;0,184159251
2462,159398;0,136530856;2460,138461;0,136530856
2484,121923;0,098466672;2483,469604;0,098466672
2505,976005;0,069903086;2506,800748;0,069903086
2527,848325;0,0515326;2530,265978;0,0515326
2549,490857;0,038354999;2553,597122;0,038354999
2571,030763;0,029870441;2576,928265;0,029870441
2592,592785;0,024446723;2600,393495;0,024446723
2613,93227;0,017785218;2623,724639;0,017785218
2635,174425;0,011670811;2647,055782;0,011670811
2656,320909;0,010045876;2670,386926;0,010045876
2677,37333;0,007377639;2693,718069;0,007377639
2698,453447;0,005770881;2717,1833;0,005770881
2719,321869;0,00611986;2740,514443;0,00611986
2740,100795;0,004273178;2763,845586;0,004273178
2760,910319;0,002940877;2787,310817;0,002940877
2781,514021;0,002501018;2810,64196;0,002501018
2802,03242;0,002281088;2833,973104;0,002281088
2822,466837;0,001694003;2857,304247;0,001694003
2842,818558;0,002297447;2880,635391;0,002297447
2863,205095;0,001897575;2904,100621;0,001897575
2883,394686;0,001639475;2927,431764;0,001639475
2903,505246;0,00226473;2950,762908;0,00226473
2923,53793;0,001292314;2974,094051;0,001292314
2943,608339;0,001883034;2997,559282;0,001883034
2963,4882;0,000788838;3020,890425;0,000788838
2983,293495;0,000865178;3044,221569;0,000865178
3003,02527;0,000576179;3067,552712;0,000576179
3022,797323;0,000712499;3091,017942;0,000712499
3042,38469;0,000787021;3114,349086;0,000787021
3061,901536;0,000650701;3137,680229;0,000650701
3081,460376;0,000367155;3161,14546;0,000367155
3100,838616;0,000832461;3184,476603;0,000832461
3120,149125;0,000365338;3207,807747;0,000365338
3139,392792;0,000554368;3231,13889;0,000554368
3158,680509;0,0006816;3254,60412;0,0006816
3177,792697;0,000443494;3277,935264;0,000443494
3196,840589;0,000585267;3301,266407;0,000585267
3215,824996;0,000608896;3324,597551;0,000608896
3234,746709;0,00035625;3347,928694;0,00035625
3253,714719;0,000705229;3371,393925;0,000705229
3272,513009;0,000547098;3394,725068;0,000547098
3291,250889;0,000365338;3418,056211;0,000365338
3310,036261;0,000236288;3441,521442;0,000236288
3328,655153;0,000278093;3464,852585;0,000278093
3347,215776;0,000114509;3488,183729;0,000114509
3365,718815;8,00E-05;3511,514872;8,00E-05
3384,270789;0,000116326;3534,980103;0,000116326
3402,660334;0,000178125;3558,311246;0,000178125
3420,994269;0;3581,642389;0
3439,273223;0,000192666;3604,973533;0,000192666
3457,497816;7,82E-05;3628,304676;7,82E-05
3475,772929;0;3651,769907;0
3493,890302;5,63E-05;3675,10105;5,63E-05
3511,955101;0;3698,432193;0
3529,967899;4,18E-05;3721,763337;4,18E-05
3548,032335;0;3745,228567;0
3565,942513;9,27E-05;3768,559711;9,27E-05
3583,802346;0;3791,890854;0
3601,714579;3,45E-05;3815,356085;3,45E-05
3619,475025;0;3838,687228;0
3637,186693;4,18E-05;3862,018371;4,18E-05
3654,850087;0,000147226;3885,349515;0,000147226
3672,566802;0;3908,814745;0
3690,134849;0;3932,145889;0
3707,65608;0;3955,477032;0
3725,130963;0;3978,808176;0
3742,559958;0;4002,139319;0
3760,043294;0;4025,604549;0
3777,381606;0;4048,935693;0
3794,675368;0;4072,266836;0
3811,925008;0;4095,59798;0
3829,22971;0;4119,06321;0
3846,392123;0;4142,394354;0
3863,511664;0;4165,725497;0
3880,686758;0;4189,190727;0
3897,721516;0;4212,521871;0
3914,714592;0;4235,853014;0
3931,666369;0;4259,184158;0
3948,674296;0;4282,649388;0
3965,544369;0;4305,980532;0
3982,374259;6,36E-05;4329,311675;6,36E-05
3999,164325;0;4352,642818;0
4015,914921;0;4375,973962;0
4032,722328;0;4399,439192;0
4049,394804;0;4422,770336;0
4066,028842;0;4446,101479;0
4082,624775;0;4469,432623;0
4099,277986;0;4492,897853;0
4115,798475;0;4516,228996;0
4132,281831;0;4539,56014;0
4148,822781;0;4563,02537;0
4165,232598;0;4586,356514;0
4181,606211;0;4609,687657;0
4197,943919;0;4633,0188;0
4214,339608;0;4656,484031;0
4230,60619;0;4679,815174;0
4246,837746;0;4703,146318;0
4263,034558;0;4726,477461;0
4279,196906;0;4749,808605;0
4295,417658;0;4773,273835;0
4311,511707;0;4796,604978;0
4327,57211;0;4819,936122;0
4343,599131;0;4843,267265;0
4359,684854;0;4866,732496;0
4375,645701;0;4890,063639;0
4391,573941;0;4913,394783;0
4407,561084;0;4936,860013;0
4423,424671;0;4960,191156;0
4439,256392;0;4983,5223;0
4455,056488;0;5006,853443;0
4470,825198;0;5030,184587;0
4486,65311;0;5053,649817;0
4502,359569;0;5076,980961;0
4518,035336;0;5100,312104;0
4533,680638;0;5123,643247;0
4549,385351;0;5147,108478;0
4564,970214;3,27E-05;5170,439621;3,27E-05
4580,525273;0;5193,770765;0
4596,050741;0;5217,101908;0
4611,635804;0;5240,567139;0
4627,102558;0;5263,898282;0
4642,540349;0;5287,229425;0
4658,037858;0;5310,694656;0
4673,418172;0;5334,025799;0
4688,770131;0;5357,356943;0
4704,09393;0;5380,688086;0
4719,389765;0;5404,01923;0
4734,745494;0;5427,48446;0
